Temp,Atemp,Hum,Windspeed,Casual,Registered,Cntlag,Cnt
0.6675,0.621854,0.677084,0.0702833,1081.0,5925.0,5.381998332756116,5.36296732871975
0.695833,0.637008,0.635834,0.0845958,1094.0,6281.0,5.36296732871975,5.363168905643927
0.7025,0.6471,0.615001,0.0721458,1363.0,6402.0,5.363168905643927,5.287788911762653
0.661667,0.618696,0.712918,0.244408,1325.0,6257.0,5.287788911762653,5.086415351084569
0.653333,0.595996,0.845834,0.228858,1829.0,4224.0,5.086415351084569,5.170264338688525
0.703333,0.654688,0.730418,0.128733,1483.0,3772.0,5.170264338688525,5.586440496558693
0.728333,0.66605,0.620001,0.190925,989.0,5928.0,5.586440496558693,5.329264371820664
0.685,0.635733,0.552084,0.112562,935.0,6105.0,5.329264371820664,5.4008608236513895
0.706667,0.652779,0.590418,0.0771167,1177.0,6520.0,5.4008608236513895,5.313714925668843
0.764167,0.6894,0.587501,0.168533,1172.0,6541.0,5.313714925668843,5.263431447542044
0.753333,0.702654,0.6383340000000001,0.113187,1433.0,5917.0,5.263431447542044,5.131762780203467
0.696667,0.649,0.815001,0.0640708,2352.0,3788.0,5.131762780203467,5.256394179973928
0.7075,0.661629,0.790834,0.151121,2613.0,3197.0,5.256394179973928,5.349467921142211
0.725833,0.686888,0.755001,0.236321,1965.0,4069.0,5.349467921142211,5.440518572717951
0.736667,0.708983,0.741251,0.187808,867.0,5997.0,5.440518572717951,5.347131487295104
0.696667,0.655329,0.8104180000000001,0.142421,832.0,6280.0,5.347131487295104,5.174887899048538
0.703333,0.657204,0.736251,0.171646,611.0,5592.0,5.174887899048538,5.502041516982103
0.659167,0.611121,0.799168,0.281104,1045.0,6459.0,5.502041516982103,5.0839535873957535
0.61,0.578925,0.547501,0.224496,1557.0,4419.0,5.0839535873957535,5.631308331625438
0.583333,0.565654,0.5037510000000001,0.258713,2570.0,5657.0,5.631308331625438,5.222447733717307
0.5775,0.554292,0.520001,0.0920542,1118.0,6407.0,5.222447733717307,5.343291530071732
0.599167,0.570075,0.577084,0.131846,1070.0,6697.0,5.343291530071732,5.324812424260961
0.6125,0.579558,0.637084,0.0827208,1050.0,6820.0,5.324812424260961,5.303216711600714
0.633333,0.594083,0.672501,0.103863,1054.0,6750.0,5.303216711600714,5.337567837849842
0.608333,0.585867,0.501668,0.247521,1379.0,6630.0,5.337567837849842,5.396003369622865
0.58,0.563125,0.570001,0.0901833,3160.0,5554.0,5.396003369622865,5.139092132685573
0.580833,0.55305,0.734584,0.151742,2166.0,5167.0,5.139092132685573,5.246272177389243
0.623333,0.565067,0.8725010000000001,0.357587,1022.0,5847.0,5.246272177389243,4.788999644703691
0.5525,0.540404,0.536668,0.215175,371.0,3702.0,4.788999644703691,5.9342218576375165
0.546667,0.532192,0.618334,0.118167,788.0,6803.0,5.9342218576375165,5.328489380271214
0.599167,0.571971,0.668751,0.154229,939.0,6781.0,5.328489380271214,5.367925631608615
0.65,0.610488,0.646668,0.283583,1250.0,6917.0,5.367925631608615,5.339172997422527
0.529167,0.518933,0.467084,0.223258,2512.0,5883.0,5.339172997422527,5.251750503828446
0.514167,0.502513,0.49291799999999997,0.142404,2454.0,5453.0,5.251750503828446,5.2502229780395675
0.55,0.544179,0.570001,0.236321,1001.0,6435.0,5.2502229780395675,5.325262176254907
0.635,0.596613,0.630834,0.2444,845.0,6693.0,5.325262176254907,5.337178342051115
0.65,0.607975,0.6908340000000001,0.134342,787.0,6946.0,5.337178342051115,5.266675072217226
0.619167,0.585863,0.690001,0.164179,751.0,6642.0,5.266675072217226,5.314609720284094
0.5425,0.530296,0.542918,0.227604,1045.0,6370.0,5.314609720284094,5.454649283023421
0.526667,0.517663,0.583334,0.134958,2589.0,5966.0,5.454649283023421,5.095048380536064
0.520833,0.512,0.6491680000000001,0.0908042,2015.0,4874.0,5.095048380536064,5.2953944878429615
0.590833,0.542333,0.871668,0.104475,763.0,6015.0,5.2953944878429615,4.932455103853907
0.6575,0.599133,0.793751,0.0665458,315.0,4324.0,4.932455103853907,5.801596758846631
0.6575,0.607975,0.7229180000000001,0.117546,728.0,6844.0,5.801596758846631,5.278883745293913
0.615,0.580187,0.627501,0.10635,891.0,6437.0,5.278883745293913,5.41868957660954
0.554167,0.538521,0.664168,0.268025,1516.0,6640.0,5.41868957660954,5.2879414419189645
0.415833,0.419813,0.708334,0.141162,3031.0,4934.0,5.2879414419189645,4.492197445384924
0.383333,0.387608,0.709584,0.189679,781.0,2729.0,4.492197445384924,5.756762384632272
0.446667,0.438112,0.761668,0.1903,874.0,4604.0,5.756762384632272,5.465945488892248
0.514167,0.503142,0.630834,0.187821,601.0,5791.0,5.465945488892248,5.4966419568801035
0.435,0.431167,0.46333399999999997,0.181596,780.0,6911.0,5.4966419568801035,5.2957806046436025
0.4375,0.433071,0.539168,0.235092,834.0,6736.0,5.2957806046436025,5.272850833573044
0.393333,0.391396,0.49458399999999997,0.146142,1060.0,6222.0,5.272850833573044,5.287594388463265
0.521667,0.508204,0.640418,0.278612,2252.0,4857.0,5.287594388463265,5.243238114058838
0.561667,0.53915,0.707501,0.296037,2080.0,4559.0,5.243238114058838,5.189383061562361
0.468333,0.460846,0.558334,0.182221,760.0,5115.0,5.189383061562361,5.560358400508787
0.455833,0.450108,0.692918,0.101371,922.0,6612.0,5.560358400508787,5.301901695488689
0.5225,0.512625,0.728334,0.236937,979.0,6482.0,5.301901695488689,5.318051198897531
0.563333,0.537896,0.815001,0.134954,1008.0,6501.0,5.318051198897531,4.986369600789508
0.484167,0.472842,0.572918,0.117537,753.0,4671.0,4.986369600789508,5.711433531701467
0.464167,0.456429,0.510001,0.166054,2806.0,5284.0,5.711433531701467,5.141455430388137
0.4875,0.482942,0.568334,0.0814833,2132.0,4692.0,5.141455430388137,5.345354266332861
0.544167,0.530304,0.641668,0.0945458,830.0,6228.0,5.345354266332861,5.367836006508475
0.5875,0.558721,0.636251,0.0727792,841.0,6625.0,5.367836006508475,5.341589795253566
0.55,0.529688,0.8004180000000001,0.124375,795.0,6898.0,5.341589795253566,5.267251580736825
0.545833,0.52275,0.807084,0.132467,875.0,6484.0,5.267251580736825,5.323122636104704
0.53,0.515133,0.720001,0.235692,1182.0,6262.0,5.323122636104704,5.364998288903371
0.4775,0.467771,0.694584,0.398008,2643.0,5209.0,5.364998288903371,4.745794600500285
0.44,0.4394,0.880001,0.3582,998.0,3461.0,4.745794600500285,1.000000000139778e-06
0.318182,0.309909,0.8254560000000001,0.213009,2.0,20.0,1.000000000139778e-06,9.220018365418806
0.3575,0.3611,0.666668,0.166667,87.0,1009.0,9.220018365418806,6.936647825847036
0.365833,0.369942,0.5816680000000001,0.157346,419.0,5147.0,6.936647825847036,5.384385097595968
0.355,0.356042,0.522084,0.266175,466.0,5520.0,5.384385097595968,5.288143651032187
0.343333,0.323846,0.491251,0.270529,618.0,5229.0,5.288143651032187,5.18237354076332
0.325833,0.329538,0.532918,0.179108,1029.0,4109.0,5.18237354076332,5.3055866002469765
0.319167,0.308075,0.494168,0.236325,1201.0,3906.0,5.3055866002469765,5.34096709821086
0.280833,0.281567,0.567084,0.173513,378.0,4881.0,5.34096709821086,5.389704469890762
0.295833,0.274621,0.547501,0.304108,466.0,5220.0,5.389704469890762,5.190044864210878
0.352174,0.341891,0.33347899999999997,0.347835,326.0,4709.0,5.190044864210878,5.365757836892548
0.361667,0.355413,0.540834,0.214558,340.0,4975.0,5.365757836892548,5.431530585690166
0.389167,0.393937,0.645418,0.0578458,709.0,5283.0,5.431530585690166,5.398538462611945
0.420833,0.421713,0.659168,0.1275,2090.0,4446.0,5.398538462611945,5.358853574173334
0.485,0.475383,0.741668,0.173517,2290.0,4562.0,5.358853574173334,5.222714623099118
0.343333,0.323225,0.662918,0.342046,1097.0,5172.0,5.222714623099118,4.885543986216427
0.289167,0.281563,0.552084,0.199625,327.0,3767.0,4.885543986216427,5.605954451885649
0.321667,0.324492,0.620418,0.152987,373.0,5122.0,5.605954451885649,5.302497519798499
0.345,0.347204,0.524584,0.171025,320.0,5125.0,5.302497519798499,5.357055830959953
0.325,0.326383,0.5454180000000001,0.179729,484.0,5214.0,5.357055830959953,5.299454921675333
0.3425,0.337746,0.692918,0.227612,1313.0,4316.0,5.299454921675333,5.1246514607760725
0.380833,0.375621,0.623334,0.235067,922.0,3747.0,5.1246514607760725,5.475259692806037
0.374167,0.380667,0.6850010000000001,0.082725,449.0,5050.0,5.475259692806037,5.335891763197664
0.353333,0.364892,0.613751,0.103246,534.0,5100.0,5.335891763197664,5.221038395674532
0.34,0.350371,0.580418,0.0528708,615.0,4531.0,5.221038395674532,4.5592501617990555
0.368333,0.378779,0.568751,0.148021,955.0,1470.0,4.5592501617990555,5.789344200876989
0.278333,0.248742,0.404584,0.376871,1603.0,2307.0,5.789344200876989,4.7709597643534885
0.245833,0.257583,0.468334,0.1505,532.0,1745.0,4.7709597643534885,5.374198632394626
0.313333,0.339004,0.5354180000000001,0.04665,309.0,2115.0,5.374198632394626,6.05290754890272
0.291667,0.281558,0.786668,0.237562,337.0,4750.0,6.05290754890272,5.060941553552527
0.296667,0.289762,0.506251,0.210821,123.0,3836.0,5.060941553552527,5.595777909894786
0.28087,0.298422,0.5556530000000001,0.115522,198.0,5062.0,5.595777909894786,5.323544378710163
0.298333,0.323867,0.649584,0.0584708,243.0,5080.0,5.323544378710163,5.374437618906973
0.298333,0.316904,0.806668,0.0597042,362.0,5306.0,5.374437618906973,5.22372838628582
0.3475,0.359208,0.823334,0.124379,951.0,4240.0,5.22372838628582,5.201364137132516
0.4525,0.455796,0.767501,0.0827208,892.0,3757.0,5.201364137132516,5.605004389905859
0.475833,0.469054,0.733751,0.174129,555.0,5679.0,5.605004389905859,5.369598496892613
0.438333,0.428012,0.48500099999999996,0.324021,551.0,6055.0,5.369598496892613,5.169201019727004
0.255833,0.258204,0.5087510000000001,0.174754,331.0,5398.0,5.169201019727004,5.2478559298564464
0.320833,0.321958,0.7641680000000001,0.1306,340.0,5035.0,5.2478559298564464,5.24091641105323
0.381667,0.389508,0.911251,0.101379,349.0,4659.0,5.24091641105323,5.420148852585494
0.384167,0.390146,0.9054180000000001,0.157975,1153.0,4429.0,5.420148852585494,4.763953966562734
0.435833,0.435575,0.9250010000000001,0.190308,441.0,2787.0,4.763953966562734,5.782648289381796
0.353333,0.338363,0.596668,0.296037,329.0,4841.0,5.782648289381796,5.3736955566421445
0.2975,0.297338,0.538334,0.162937,282.0,5219.0,5.3736955566421445,5.277993773136019
0.295833,0.294188,0.485834,0.174129,310.0,5009.0,5.277993773136019,5.350902449311493
0.281667,0.294192,0.642918,0.131229,425.0,5107.0,5.350902449311493,5.325817894235484
0.324167,0.338383,0.650418,0.10635,429.0,5182.0,5.325817894235484,5.205703401858451
0.3625,0.369938,0.838751,0.100742,767.0,4280.0,5.205703401858451,5.024154396698166
0.393333,0.4015,0.907084,0.0982583,538.0,3248.0,5.024154396698166,5.503118404190459
0.410833,0.409708,0.666251,0.221404,212.0,4373.0,5.503118404190459,5.503906639858516
0.3325,0.342162,0.625418,0.184092,433.0,5124.0,5.503906639858516,5.258040897472628
0.33,0.335217,0.667918,0.132463,333.0,4934.0,5.258040897472628,5.06797043894717
0.326667,0.301767,0.556668,0.374383,314.0,3814.0,5.06797043894717,5.181147735002839
0.265833,0.236113,0.44125099999999995,0.407346,221.0,3402.0,5.181147735002839,4.583380135392686
0.245833,0.259471,0.515418,0.133083,205.0,1544.0,4.583380135392686,5.333132391409986
0.231304,0.2589,0.791305,0.0772304,408.0,1379.0,5.333132391409986,4.6477185061528195
0.291304,0.294465,0.734784,0.168726,174.0,746.0,4.6477185061528195,5.407936185474758
0.243333,0.220333,0.823334,0.316546,440.0,573.0,5.407936185474758,4.4800117224673235
0.254167,0.226642,0.652918,0.350133,9.0,432.0,4.4800117224673235,6.878930642252498
0.253333,0.255046,0.590001,0.155471,247.0,1867.0,6.878930642252498,5.692844369957674
0.253333,0.2424,0.752918,0.124383,644.0,2451.0,5.692844369957674,4.475266049432142
0.255833,0.2317,0.483334,0.350754,159.0,1182.0,4.475266049432142,5.603784716849628
0.215833,0.223487,0.577501,0.154846,364.0,1432.0,5.603784716849628,5.730011623115354
